False,0,"Apologies for the delay in updates comrades, I released the gorillas, and it was glorious. They didn't seem too happy about being locked up in that little room, however they simply could not be tamed. I had to hide in the FEV lab. (Or, you know..I had to go to work, and stuff)"
False,0,Lol
False,0,Did you do that for real? Bcz it would be so awesome 
False,0,Lol
False,0,"I could never kill my son
"
False,0,"Haha yeah. Once I figured out that I probably wasn't coming back, I just ran though that place and stole everything. And I mean everything!"
False,0,Sounds about right lol.  I did that twice XD
False,0,This is probably the best post I've seen on here yet. Keep us updated on your troll quest against the Institute haha
False,0,I hope to see more of this
False,0,"Count me in! More entries, this is fucking golden"
False,0,I'm not sure about legendary. I know nodded guns are safe though
False,0,Modified guns will have unlimited ammo not sure about legendary
False,0,I was so glad when I found that out.  I was leaving 100 rounds in every npc hoping it would be enough.  Now they get like 15 to be safe lol
False,0,"I have heard varying theories on this.. If you modify a weapon, do they still have unlimited ammo with that weapon? Also, I've heard if you give them a legendary weapon that fires projectiles of any kind, they do not have unlimited ammo... Is this true? Thanks"
False,0,Really? I saw a settler with a assult rifle. I'm guessing that she picked it from a dead raider that attacked a settlement. I'm going to stock them all with assult rifles and shotguns 
False,1,I would guess 5-10 because it fires about abpit much in VATS
False,0,Awesome. Do you know how many bullets the mini gun needs?
False,0,Thanks.  Good tip. Saves more ammo for me to sell lol
False,0,Sweet. Gonna give everyone a plasma rifle
False,1,I've been saying that for awhile now and I want to clarify it isn't a dog yip. I'm saying yup just twice in a row for emphasis
False,0,"Well over 200, almost 300"
False,0,I just it 9 days yesterday hahaha.
False,0,He he only 20...hundred
False,0,Last I checked it said I had 8 days of play so around that 190 mark I guess
False,3,I'm old. I work 60-70 hrs per week and I still hit that 100 hrs like a bottle of scotch -quick and with the fury of a much younger man 
False,0,THATS WHAT IM TALKING ABOUT THATS THEM REAL FUCKIN HOURS
False,1,Passed it days ago lol 
False,2,Lol .... I'm over 300 already :)
False,0,Woohoo
False,0,Its all here bro
False,0,If toaster could talk it would want to burn the world in fire
False,0,Lol my issue with fallout is getting a lot of ups wonder of falloutism will finally be recognized as a problem nationwide.
False,0,Hi my names kuloblanco aka white Ass and I'm a fallouholic.  
False,0,Lol 
False,1,"Scummy, when you open the trade menu .  You can give settlers clothes and equip them.  Just select the armor, then look at the bottom fir the equip.  Their current clothes do not appear in inventory,  but you can see them after they equip another piece of clothing (such as harness). Apparently they didn't want us to have naked settlers running around every where."
False,1,I had a test and my intelligence wasn't high enough I should've killed a few people first to get the next level up.
False,2,"I changed my dogs name to dogmeat, but now he don't listen, and won't keep the fucking welding goggles on!"
False,1,I tried a charisma check on my boss to let me get more off days to play fallout...I should've quick saved first -___-
False,0,IM SUFFERING FROM FALLOUTISM BADLY......anyone have some addictol available?
False,0,It's gotten to the point that I dream about it and wake up confused like wasn't I just playing fallout. 
False,0,"Im 14 and im a freshman. I've lost all friends because I moved. None of the younger kids have true problems, and none of the adults understand that adolescent minds feel a lot of pressure for things like chores and school."
False,1,👆🏻👆🏻👆🏻👆🏻AMEN BRUTHA.  AMEN to that. Im 34 n would love to b in school again but nope i fucked my life up 
False,1,brother you are damn sure not the only one ... I'd settle with no bills lol 
False,3,Lord have mercy. These kids nowadays really don't understand how fucking sweet it is to not have any responsibility besides chores and school. I'd kill to have it that easy again
False,0,Dude I was kidding I already said
False,0,Son
False,0,Im not it was a threat to get him to stop saying he was gonna kill me n my family n for him also to stop saying i rape my som
False,0,Wow only 4 arrows but that's something I'd expect 
False,0,Ok
False,0,"If if he were to tell Microsoft, which he probably won't because he's a grown man, they don't ban for one offense"
False,1,I did drop it I'm done responding to poopbags
False,0,"Just drop it, you guys just keep responding for the sole purpose of responding. "
False,0,My battery 6%
False,0,Hes
False,0,Unicorns 
False,0,Wherent you like why am i at the movies i should be playing fallout
False,2,HELL YEAA💰
False,1,Or you can simply have them hotkeyed 
False,0,I just put a - before the names of all my stuff
False,1,Awesome! Thanks
False,0,That's smart thank you I hate scrolling for my fave guns. 
False,0,You too man
False,1,"Awe, shucks."
False,0,👊🏻👊🏻👍🏻
False,1,Darn reformed cracks me up!
False,0,"Darn, I don't have this problem because I have the VDSG and I always have stuff to hunt down."
False,0,Your awesome too! :-D
False,1,Yes I have 
False,0,"I thought you were deleting the app, Reformed"
False,0,"I've got an idea, have you rebuilt the Castle walls yet? Like really rebuilt them, with concrete?"
False,1,Shut the fuck up we aren't 
False,0,"I'll give you my gamer tag although I don't have a mic, but I have a Kinect so I dunno."
False,0,Sure I'll play
False,1,They all say so
False,0,Not a pedo*
False,0,Hahaha lololol 😭😭😭😂😂😂Im notaba pedo tho 
False,0,Lol^
False,3,Thats something a pedo would say though
False,2,"Sometimes you just gotta place it anywhere then stand farther back, pick it again and it'll click better. 
Another thing I noticed is a piece might not place In a spot on its own but if you place like a floor section out from where you want it then attach another piece it'll click in to place in the original spot that wouldn't work (hope that makes sense cause I'm a little lost and I wrote it)"
False,1,I am fine I know how to cope with it every time it pisses you of just kill the closest person.
False,1,"I find it easier to build the wall the way it wants to go, and then the way you want to go, then just store the wall you don't want "
False,1,I feel exactly the same way
False,2,"A man chooses, a slave obeys"
False,2,"Courtesy of Mr House, may he rest in peace. 
(I beat his ass with a tire iron in NV lol) "
False,2,Don't forget about vomit
False,3,*shatters 
False,0,😂😂😂😂😂😂
False,0,Always trust arthur on the forums
False,0,Thanks mate 
False,1,I found this hilarious you sir are awesome
False,0,"No need if you max the pack mule perk, definitely worth it👍"
False,1,I didn't even think about using vertibirds while over encumbered! Thank you!
False,0,Alright. 
False,2,Nobody gets away with killing Jon Favreau
False,0,I know right especially with poop bags here
False,1,I am a person destroyer of a thing. Not specific!
False,0,Hi Mo
False,1,Both ^
False,1,Or Mo's flowers?
False,1,Mo flowers?
False,0,I feel left out I go for weapons first.
False,0,Teddy bears.I love teddy bears 
False,1,Leave nothing behind!   Someone got to clean up this wasteland...one cup at a time
False,0,"I'm definitely gonna start my second play through with higher strength, 6 not 4. "
False,0,"ANY type of adhesive, typewriters and light bulbs"
False,0,I literally grab everything I find with the strong back perk maxed out 😤
False,0,Omg lol
False,3,Handcuffs. Got more handcuffs than a bondage porn
False,0,Copper always copper 
False,0,Anything with copper and adhesive in it. Oh and aluminum can't forget the aluminum.
False,0,Wats korns
False,0,Just what the fuck
False,0,Banana I think you would like Korns self titled album.  I know I did when I was twelve
False,0,Ok banana call the cops on me.  Lil brat
False,0,Goodbye
False,0,I hope ur happy u won't be seeing me anymore everagain
False,0,Kids rely on adults for help when they need it not try to make it worse
False,0,Go to fucking hell go rape ur kids unless u already did
False,0,I can call cops on u right now poop bags for trying to assist suicide to a young kid
False,0,And what adult does the same thing to a kid who's 22 yrs younger than them
False,1,Yes
False,1,Yes
False,0,Im assuming it's bugged. I haven't done anything else or taken any perks that would've boosted headshot accuracy. I just noticed it started happening after I got MacCready's perk
False,0,But it seems like it's bugged. I dunno doe :/
False,0,Oh shit is that why? I was wondering why I had 95% on head shots but like 25% on a torso haha. That explains alot.
False,0,It boosts head shot chance by 25% and it's additive not multiplicative.
False,0,Kewl broski
False,0,Lickwid you mean murican.
False,1, Choose dogmeat he doesnt care if i wamt to run around the wastes naked killing and stealing everything i see
False,6,"Armor - American
Armour - English
😉"
False,0,Choose nick Valentine. He is savage as hell and can crack terminals for you
False,0,Piper annoys me sometimes.
False,0,Armor *
False,0,I got you now 😉
False,0,I a super saiyen God super saiyen 
False,0,"What about ""ssj3""?"
False,0,I a ssgss 
False,0,Yeah you did but it felt condensing
False,0,U ssj3
False,0,I said I love fallout
False,0,I literally just did
False,0,Sup
False,1,Just talk about Fallout!
False,1,"more mature than poopbags, like poopbags? what kinda name is that"
False,0,"Everywhere you go in life there are assholes.  You just have to learn how to handle yourself and keep cool.  Especially on the Internet, it's filled to the brim with assholes."
False,0,The internet's all I got anymore I tried real life but nobody gives a crap about me this one kid told everybody I'm gay and I'm not cuz I would admit if I was gay
False,0,Hey now im nice.  N u know that SSJ3
False,1,It's the Internet. I understand you. I started on Xbox Live when I was a kid. But looking for people to be nice and sympathetic on the Internet isn't a great choice.
False,0,No one hates you I promise you that
False,0,"My parents, God there horrible sometimes...."
False,0,I came here cuz I thought people would finally be nice to me...
False,0,I'm probably gonna kill myself later cuz I have no friends and everyone hates me
False,0,Everyone plz I'm sorry
False,1,Hookers u can have s*x in New vegas
False,2,Strippers
False,0,Idk was pretty awkward
False,0,Oh. How'd that happen?
False,0,"Neither did i,  i stalked one accidentially tho"
False,0,I'm playing on the xbone. And no I've never kissed a twelve year old. That would be really creepy
False,0,Xbox
False,0,And I ment the unicorn is 7
False,0,Btw what console u playing
False,0,What you've never kissed a twelve yr old it's awesome
False,0,Ok you can think that. I don't care
False,0,No ur not I'm starting to get the feeling ur a 7 yr old
False,0,Thanks man. I'm learning as well so I appreciate the communities help as well.
False,0,Great tips keep them coming I'm sure people here appreciate them
False,1,"You'd be surprised! Either way, I'm just posting as I find things out. "
False,0,Of course everyone already knew this
False,0,That's great this will help a lot thanks.
False,0,I love that man
False,0,Lol^
False,3,This is original so copyright 
False,0,Poopbags if ur level 27+ there is a full set of armor available at an unmarked spot in the city. I think it's like 35 store house or some shit. Tons of walkthroughs on it online tho
False,0,Must be nice i only got a leg n a arm
False,0,X-01 is good times 
False,0,I think I currently have four sets.
False,1,Join the club 
False,0,Yeah
False,0,Bruh you got no idea.
False,0,Amen. 
False,0,"Yeah i got you. He had no right to say any of that. Then afterwards claim he's joking. Especially when he knows you're a father and shit. But he's just a kid. You shouldn't let him get to you.

I say you should just post an apology and take his name off your bio. I don't care if you don't mean it. It'll just help this whole thing go away.

Again. I know this isn't your fault. But I think it would be for the greater good."
False,0,Yea just have him stop talking shit bout me and midnight.  Both have been talking shit bout me since i went off on him for saying he was gonna fuckin kill me.  How would u feel if someone said that to u.  U wouldnt be pissed.  N i said before i know i shoulda left it alone.  Just wish it was back in my day where there was none of this internet bullying   How could someone say ill kill u and ur family over the internet.  Only a child would.  N now u see why i dont add kids.   N u saw thats all i said first 
False,0,"Just calm down. I'm not saying either was right or wrong. They both said kinda stupid things (yes, even you poopbags. You know we're homies but you should've just left it  alone).

Is there anyway I can get you too two settle this? This whole thing isn't good for anybody."
False,0,Wow kid ur in everypost.  U really gotta keep goin huh till i leave.  Fuck u midnight.  N go eat ur moms ass
False,1,"No adult, that has kids especially. Should be speaking to a kid like that, and getting butthurt over an online comment. How many times do I have to explain this to you. I honestly don't believe you have kids, because from the way your acting they would be in horrible shape. Technically speaking from how immature you are. "
False,0,Guess hes just being stupid.  I know i should ignore it but like i said noone (kid) wise should talk to adult like that
False,1,Seriously! 
False,0,I didn't start anything he did
False,0,12 year olds start shit. That's just how it is.
False,0,You have to be joking to say something like that. 😂
False,0,"You sound like a 10 year old, seriously. ""I've been here longer than you, and helped more people."" 😂"
False,2,What is wrong with you people
False,0,"Poopbags, I've been on for days helping people. So, if yiu have no idea of what you're talking about than quit talking. "
False,0,Listen poopbags just lets be friends oh right I forgot u hate kids and u have kids of ur own
False,0,now you sound 12 
False,2,btw im not siding
False,0,Ur the one who keeps posting things about me 
False,0,I can never bring myself to be evil and it was so hard to get the evil trophies in Fallout 3
False,2,Nice! I just walk into settlements and take what I want and build a giant fortress and watch the people come after me in vain. Oddly satisfying.
False,1,I did that on my 2nd except the Prydwen had a malfunction with some c4....
False,2,Yeah I did the same except in my second playthrough I was the biggest jerk. No one liked me. I walk around the Prydwen and get the angriest looks.
False,0,Same
False,0,lmfao to funny 
False,1,Yeah I've scraped a few things in a flurry that I hadn't intended. My fingers are working faster then my brain and that good stuff goes out the window. 😭 oh well 
False,0,It's a pain sometimes for sure. I might add a '*' before the names of the items I want to keep to see if it helps.
False,0,"Been there, maybe mark inventory as ""important or special"" I've scraped multiple items that I didn't want to."
False,0,Sorry word not ford
False,0,Arrow up if it worked
False,1,What u do is click any word and if it said 1-2 or 3 out of for pick the next Ford that's rhymes with the first word or the one that starts with the same first letter try it
False,0,Lockout on terminals don't last long in Fallout 4.
False,0,There is no fun with this. :/
False,0,Sorry I get very sarcastic 
False,0,Wanna fight about it 
False,0,Mystic bugs me.
False,0,Hey it's better then a lot of shit
False,1,No shit 
False,1,Finally someone who understandssssss
False,0,"New Vegas had better game play, weapns, and options for endings. FO3 had better story."
False,0,Everyone....
False,0,Absolutely!
False,2,New vegas killed it.  Coolest armors and weapons out of any fallout were in new vegas
False,0,I love New Vegas bit i shall agree. It's way easier than Fallout 3. But Fallout 3 isn't fun hard. It's annoyingly hard
False,0,They made nv for the people who enjoyed the original fallout games and as a not to the old devs 
False,0,All the way. I think they created nv for all the people that thought 3 was to hard
False,0,Nope
False,0,Meeeeeeeeee 
False,0,When in doubt make sure you have a fatman.
False,0,Yar
False,0,You should have the option to punch them all to death. Then die of starvation once you run out of food and die in the vault. End of story
False,2,When in doubt get in a random Decontamination chamber' that's little colder then usual
False,0,Then you just need a suppressed .50 sniper and a nice roof 😁
False,2,Lol I haven't gotten level 4 on science yet to do it but trust me that's next on the list haha. I wish I could have the stealth boy mod and the jet pack on at the same time
False,1,"I have a suit with a stealth boy and railroad matte black paint lol, I still do it in power armor 🙈"
False,1,"Lol I do when I'm not in power armor...then I'm
Iron man haha"
False,0,"She lost her life for that
 "
False,0,Bitch is crazy
False,0,What a game it has turned out to be 
False,0,"I've been clean since Wednesday

And i get to relapse tonight"
False,0,I am a huge user. I still use. 
False,0,"My name is whsh

And im a falloutaholic"
False,0,I'm addicted 
False,0,"""Poopbags."" Even a 10 year old like me wouldn't say that."
False,0,C'mon I'm sorry plz 
False,0,I would have my ass beaten
False,0,Thank you fallout
False,0,I feel the same way man
False,0,Yea im not.  Im just saying in general.   Hes just trying to punk me out n NO 12 yr old IS GONNA PUNK A 34 yr old.   I already got screamed at by my 7 yr olds best friends n i screamed right back.   Treat ur elders w respect.  Yea im not old as dirt but if i did that id gotten whooped hardcore
False,1,Yo poopbags don't quit the forum it's all good I know how you feel about the young young kids playing tho
False,0,Exactly.  Im 34 i cant be adding 12 yr olds n thats racist now 😂😂😂😂😂😂😂😂.  Whatever
False,2,^^ dear god almighty lol
